"DiffRecSample1Train2 - RawData"
"Wavelength nm.","R%"
757.00,12.24735
758.00,11.98932
759.00,12.18685
760.00,12.03745
761.00,12.14213
762.00,12.01507
763.00,11.92105
764.00,12.12255
765.00,12.05502
766.00,11.86120
767.00,11.91690
768.00,12.00777
769.00,11.99921
770.00,12.13215
771.00,11.98847
772.00,12.05991
773.00,11.73364
774.00,12.01278
775.00,11.96208
776.00,12.10734
777.00,11.97136
778.00,12.07646
779.00,11.83968
780.00,12.02934
781.00,12.18737
782.00,12.04005
783.00,11.77847
784.00,11.72513
785.00,11.96545
786.00,12.02564
787.00,12.09444
788.00,11.84514
789.00,11.89540
790.00,11.94433
791.00,11.83101
792.00,11.90398
793.00,11.89537
794.00,12.05847
795.00,12.07461
796.00,11.95797
797.00,11.90544
798.00,11.78168
799.00,12.01107
800.00,12.04604
801.00,12.09599
802.00,11.96572
803.00,12.15985
804.00,12.13287
805.00,12.23712
806.00,11.99835
807.00,11.98885
808.00,12.03290
809.00,12.12901
810.00,11.88819
811.00,11.99384
812.00,12.14013
813.00,12.12279
814.00,12.07203
815.00,12.06611
816.00,12.21995
817.00,12.00745
818.00,12.09640
819.00,12.09233
820.00,12.20886
821.00,12.36475
822.00,12.04932
823.00,12.36987
824.00,12.16460
825.00,11.86153
826.00,12.10425
827.00,12.17249
828.00,12.06857
829.00,11.79054
830.00,12.32613
831.00,11.86616
832.00,11.71487
833.00,12.16367
834.00,12.06190
835.00,12.57181
836.00,12.18722
837.00,12.76547
838.00,11.90736
839.00,12.22841
840.00,12.00594
841.00,12.05354
842.00,12.22853
843.00,12.19436
844.00,12.02409
845.00,11.65914
846.00,12.35268
847.00,12.13683
848.00,12.84965
849.00,12.68799
850.00,12.83322
851.00,12.23855
852.00,10.87498
853.00,11.86629
854.00,13.11743
855.00,11.14834
856.00,12.09099
857.00,11.63520
858.00,10.76669
859.00,12.54666
860.00,11.23712
861.00,11.79440
862.00,11.17881
863.00,11.13605
864.00,14.15201
865.00,11.41596
866.00,12.10301
867.00,11.48836
868.00,12.39821
869.00,13.25548
870.00,13.90823
871.00,14.78339
872.00,12.08099
873.00,12.82672
874.00,12.43621
875.00,11.94819
876.00,10.59678
877.00,10.78884
878.00,12.54905
879.00,11.46574
880.00,9.89884
881.00,9.12055
882.00,10.93263
883.00,11.41605
884.00,11.75813
885.00,11.16875
886.00,12.50978
887.00,13.22983
888.00,16.52212
889.00,9.74690
890.00,13.20414
891.00,12.35868
892.00,10.53580
893.00,19.48525
894.00,13.72496
895.00,7.73862
896.00,13.02772
897.00,11.02750
898.00,11.33642
899.00,12.09110
900.00,12.96801
