λ (nm),Ts
501.26,0.8482999999999999
501.32,0.8482999999999999
501.38,0.8482999999999999
501.44,0.8482999999999999
501.5,0.8482999999999999
501.56,0.8482999999999999
501.62,0.8482999999999999
501.68,0.8482999999999999
501.74,0.8482999999999999
501.8,0.8482999999999999
501.86,0.8482999999999999
501.92,0.8482999999999999
501.97999999999996,0.8482999999999999
502.03999999999996,0.848304
502.09999999999997,0.8483099999999999
502.15999999999997,0.848316
502.21999999999997,0.8483219999999999
502.28,0.848328
502.34,0.8483339999999999
502.4,0.84834
502.46,0.8483459999999999
502.52,0.848352
502.58,0.848358
502.64,0.848364
502.7,0.84837
502.76,0.848376
502.82,0.848382
502.88,0.848388
502.94,0.848394
503.0,0.8484
503.06,0.8484
503.12,0.8484
503.18,0.8484
503.24,0.8484
503.3,0.8484
503.36,0.8484
503.42,0.8484
503.47999999999996,0.8484
503.53999999999996,0.8484
503.59999999999997,0.8484
503.65999999999997,0.8484
503.71999999999997,0.8484
503.78,0.8484
503.84,0.8484
503.9,0.8484
503.96,0.8484
504.02,0.848402
504.08,0.848408
504.14,0.848414
504.2,0.8484200000000001
504.26,0.848426
504.32,0.848432
504.38,0.848438
504.44,0.848444
504.5,0.8484499999999999
504.56,0.848456
504.62,0.8484619999999999
504.68,0.848468
504.74,0.848474
504.8,0.8484799999999999
504.86,0.848486
504.92,0.8484919999999999
504.97999999999996,0.848498
505.03999999999996,0.8484999999999999
505.09999999999997,0.8484999999999999
505.15999999999997,0.8484999999999999
505.21999999999997,0.8484999999999999
505.28,0.8484999999999999
505.34,0.8484999999999999
505.4,0.8484999999999999
505.46,0.8484999999999999
505.52,0.8484999999999999
505.58,0.8484999999999999
505.64,0.8484999999999999
505.7,0.8484999999999999
505.76,0.8484999999999999
505.82,0.8484999999999999
505.88,0.8484999999999999
505.94,0.8484999999999999
506.0,0.8484999999999999
506.06,0.848506
506.12,0.8485119999999999
506.18,0.848518
506.24,0.848524
506.3,0.84853
506.36,0.848536
506.42,0.848542
506.47999999999996,0.848548
506.53999999999996,0.8485539999999999
506.59999999999997,0.84856
506.65999999999997,0.8485659999999999
506.71999999999997,0.848572
506.78,0.8485779999999999
506.84,0.848584
506.9,0.84859
506.96,0.848596
507.02,0.8486
507.08,0.8486
507.14,0.8486
507.2,0.8486
507.26,0.8486
507.32,0.8486
507.38,0.8486
507.44,0.8486
507.5,0.8486
507.56,0.8486
507.62,0.8486
507.68,0.8486
507.74,0.8486
507.8,0.8486
507.86,0.8486
507.92,0.8486
507.97999999999996,0.8486
508.03999999999996,0.848604
508.09999999999997,0.84861
508.15999999999997,0.848616
508.21999999999997,0.848622
508.28,0.848628
508.34,0.848634
508.4,0.8486400000000001
508.46,0.848646
508.52,0.848652
508.58,0.848658
508.64,0.848664
508.7,0.84867
508.76,0.848676
508.82,0.848682
508.88,0.848688
508.94,0.8486940000000001
509.0,0.8487
509.06,0.8487
509.12,0.8487
509.18,0.8487
509.24,0.8487
509.3,0.8487
509.36,0.8487
509.42,0.8487
509.47999999999996,0.8487
509.53999999999996,0.8487
509.59999999999997,0.8487
509.65999999999997,0.8487
509.71999999999997,0.8487
509.78,0.8487
509.84,0.8487
509.9,0.8487
509.96,0.8487
510.02,0.848702
510.08,0.848708
510.14,0.848714
510.2,0.84872
510.26,0.848726
510.32,0.848732
510.38,0.848738
510.44,0.848744
510.5,0.84875
510.56,0.848756
510.62,0.848762
510.68,0.848768
510.74,0.848774
510.8,0.84878
510.86,0.848786
510.92,0.848792
510.97999999999996,0.8487979999999999
511.03999999999996,0.8488
511.09999999999997,0.8488
511.15999999999997,0.8488
511.21999999999997,0.8488
511.28,0.8488
511.34,0.8488
511.4,0.8488
511.46,0.8488
511.52,0.8488
511.58,0.8488
511.64,0.8488
511.7,0.8488
511.76,0.8488
511.82,0.8488
511.88,0.8488
511.94,0.8488
512.0,0.8488
512.06,0.848806
512.12,0.848812
512.1800000000001,0.848818
512.24,0.848824
512.3,0.84883
512.36,0.848836
512.4200000000001,0.848842
512.48,0.848848
512.54,0.848854
512.5999999999999,0.84886
512.66,0.848866
512.72,0.848872
512.78,0.848878
512.8399999999999,0.848884
512.9,0.84889
512.96,0.848896
513.02,0.8489
513.0799999999999,0.8489
513.14,0.8489
513.2,0.8489
513.26,0.8489
513.3199999999999,0.8489
513.38,0.8489
513.44,0.8489
513.5,0.8489
513.56,0.8489
513.62,0.8489
513.6800000000001,0.8489
513.74,0.8489
513.8,0.8489
513.86,0.8489
513.9200000000001,0.8489
513.98,0.8489
514.04,0.848904
514.0999999999999,0.8489099999999999
514.16,0.848916
514.22,0.8489220000000001
514.28,0.848928
514.3399999999999,0.848934
514.4,0.84894
514.46,0.8489460000000001
514.52,0.848952
514.5799999999999,0.848958
514.64,0.848964
514.7,0.8489700000000001
514.76,0.8489760000000001
514.8199999999999,0.848982
514.88,0.8489880000000001
514.94,0.8489940000000001
515.0,0.8490000000000001
515.06,0.8490000000000001
515.12,0.8490000000000001
515.1800000000001,0.8490000000000001
515.24,0.8490000000000001
515.3,0.8490000000000001
515.36,0.8490000000000001
515.4200000000001,0.8490000000000001
515.48,0.8490000000000001
515.54,0.8490000000000001
515.5999999999999,0.8490000000000001
515.66,0.8490000000000001
515.72,0.8490000000000001
515.78,0.8490000000000001
515.8399999999999,0.8490000000000001
515.9,0.8490000000000001
515.96,0.8490000000000001
516.02,0.849002
516.0799999999999,0.8490080000000001
516.14,0.849014
516.2,0.8490200000000001
516.26,0.8490260000000001
516.3199999999999,0.849032
516.38,0.8490380000000001
516.44,0.849044
516.5,0.8490500000000001
516.56,0.849056
516.62,0.849062
516.6800000000001,0.849068
516.74,0.849074
516.8,0.84908
516.86,0.849086
516.9200000000001,0.849092
516.98,0.849098
517.04,0.8491
517.0999999999999,0.8491
517.16,0.8491
517.22,0.8491
517.28,0.8491
517.3399999999999,0.8491
517.4,0.8491
517.46,0.8491
517.52,0.8491
517.5799999999999,0.8491
517.64,0.8491
517.7,0.8491
517.76,0.8491
517.8199999999999,0.8491
517.88,0.8491
517.94,0.8491
518.0,0.8491
518.06,0.8491059999999999
518.12,0.849112
518.1800000000001,0.849118
518.24,0.849124
518.3,0.8491299999999999
518.36,0.849136
518.4200000000001,0.8491420000000001
518.48,0.849148
518.54,0.849154
518.5999999999999,0.84916
518.66,0.849166
518.72,0.849172
518.78,0.849178
518.8399999999999,0.849184
518.9,0.84919
518.96,0.8491960000000001
519.02,0.849202
519.0799999999999,0.8492080000000001
519.14,0.849214
519.2,0.8492200000000001
519.26,0.849226
519.3199999999999,0.8492320000000001
519.38,0.849238
519.44,0.8492440000000001
519.5,0.8492500000000001
519.56,0.849256
519.62,0.8492620000000001
519.6800000000001,0.849268
519.74,0.8492740000000001
519.8,0.84928
519.86,0.8492860000000001
519.9200000000001,0.849292
519.98,0.8492980000000001
520.04,0.8493
520.0999999999999,0.8493
520.16,0.8493
520.22,0.8493
520.28,0.8493
520.3399999999999,0.8493
520.4,0.8493
520.46,0.8493
520.52,0.8493
520.5799999999999,0.8493
520.64,0.8493
520.7,0.8493
520.76,0.8493
520.8199999999999,0.8493
520.88,0.8493
520.94,0.8493
521.0,0.8493
521.06,0.849306
521.12,0.8493120000000001
521.1800000000001,0.849318
521.24,0.8493240000000001
521.3,0.84933
521.36,0.849336
521.4200000000001,0.849342
521.48,0.849348
521.54,0.8493539999999999
521.5999999999999,0.84936
521.66,0.849366
521.72,0.849372
521.78,0.849378
521.8399999999999,0.8493839999999999
521.9,0.84939
521.96,0.8493959999999999
522.02,0.8493999999999999
522.0799999999999,0.8493999999999999
522.14,0.8493999999999999
522.2,0.8493999999999999
522.26,0.8493999999999999
522.3199999999999,0.8493999999999999
522.38,0.8493999999999999
522.44,0.8493999999999999
522.5,0.8493999999999999
522.56,0.8493999999999999
522.62,0.8493999999999999
522.6800000000001,0.8493999999999999
522.74,0.8493999999999999
522.8,0.8493999999999999
522.86,0.8493999999999999
522.9200000000001,0.8493999999999999
522.98,0.8493999999999999
523.04,0.8494039999999999
523.0999999999999,0.8494099999999999
523.16,0.849416
523.22,0.849422
523.28,0.849428
523.3399999999999,0.8494339999999999
523.4,0.84944
523.46,0.849446
523.52,0.849452
523.5799999999999,0.8494579999999999
523.64,0.849464
523.7,0.8494700000000001
523.76,0.849476
523.8199999999999,0.849482
523.88,0.849488
523.94,0.8494940000000001
524.0,0.8495
524.06,0.8495
524.12,0.8495
524.1800000000001,0.8495
524.24,0.8495
524.3,0.8495
524.36,0.8495
524.4200000000001,0.8495
524.48,0.8495
524.54,0.8495
524.5999999999999,0.8495
524.66,0.8495
524.72,0.8495
524.78,0.8495
524.8399999999999,0.8495
524.9,0.8495
524.96,0.8495
525.02,0.849502
525.0799999999999,0.849508
525.14,0.849514
525.2,0.84952
525.26,0.849526
525.3199999999999,0.849532
525.38,0.849538
525.44,0.849544
525.5,0.84955
525.56,0.849556
525.62,0.8495619999999999
525.6800000000001,0.849568
525.74,0.8495739999999999
525.8,0.8495799999999999
525.86,0.849586
525.9200000000001,0.8495919999999999
525.98,0.849598
526.04,0.8496039999999999
526.0999999999999,0.8496099999999999
526.16,0.8496159999999999
526.22,0.849622
526.28,0.8496279999999999
526.3399999999999,0.8496339999999999
526.4,0.84964
526.46,0.849646
526.52,0.849652
526.5799999999999,0.8496579999999999
526.64,0.849664
526.7,0.84967
526.76,0.849676
526.8199999999999,0.8496819999999999
526.88,0.849688
526.94,0.8496940000000001
527.0,0.8497
527.06,0.8497
527.12,0.8497
527.1800000000001,0.8497
527.24,0.8497
527.3,0.8497
527.36,0.8497
527.4200000000001,0.8497
527.48,0.8497
527.54,0.8497
527.5999999999999,0.8497
527.66,0.8497
527.72,0.8497
527.78,0.8497
527.8399999999999,0.8497
527.9,0.8497
527.96,0.8497
528.02,0.849702
528.0799999999999,0.849708
528.14,0.849714
528.2,0.84972
528.26,0.849726
528.3199999999999,0.849732
528.38,0.849738
528.44,0.849744
528.5,0.84975
528.56,0.849756
528.62,0.849762
528.6800000000001,0.849768
528.74,0.849774
528.8,0.84978
528.86,0.849786
528.9200000000001,0.849792
528.98,0.849798
529.04,0.8498
529.0999999999999,0.8498
529.16,0.8498
529.22,0.8498
529.28,0.8498
529.3399999999999,0.8498
529.4,0.8498
529.46,0.8498
529.52,0.8498
529.5799999999999,0.8498
529.64,0.8498
529.7,0.8498
529.76,0.8498
529.8199999999999,0.8498
529.88,0.8498
529.94,0.8498
530.0,0.8498
530.06,0.849806
530.12,0.849812
530.1800000000001,0.849818
530.24,0.849824
530.3,0.84983
530.36,0.849836
530.4200000000001,0.849842
530.48,0.849848
530.54,0.849854
530.5999999999999,0.84986
530.66,0.849866
530.72,0.849872
530.78,0.849878
530.8399999999999,0.849884
530.9,0.84989
530.96,0.849896
531.02,0.8499
531.0799999999999,0.8499
531.14,0.8499
531.2,0.8499
531.26,0.8499
531.3199999999999,0.8499
531.38,0.8499
531.44,0.8499
531.5,0.8499
531.56,0.8499
531.62,0.8499
531.6800000000001,0.8499
531.74,0.8499
531.8,0.8499
531.86,0.8499
531.9200000000001,0.8499
531.98,0.8499
532.04,0.849904
532.0999999999999,0.8499099999999999
532.16,0.849916
532.22,0.849922
532.28,0.849928
532.3399999999999,0.849934
532.4,0.84994
532.46,0.849946
532.52,0.8499519999999999
532.5799999999999,0.849958
532.64,0.8499639999999999
532.7,0.84997
532.76,0.849976
532.8199999999999,0.849982
532.88,0.849988
532.94,0.849994
533.0,0.85
533.06,0.85
533.12,0.85
533.1800000000001,0.85
533.24,0.85
533.3,0.85
533.36,0.85
533.4200000000001,0.85
533.48,0.85
533.54,0.85
533.5999999999999,0.85
533.66,0.85
533.72,0.85
533.78,0.85
533.8399999999999,0.85
533.9,0.85
533.96,0.85
534.02,0.8500019999999999
534.0799999999999,0.850008
534.14,0.8500139999999999
534.2,0.85002
534.26,0.850026
534.3199999999999,0.850032
534.38,0.850038
534.44,0.850044
534.5,0.85005
534.56,0.850056
534.62,0.8500620000000001
534.6800000000001,0.850068
534.74,0.8500740000000001
534.8,0.8500800000000001
534.86,0.8500860000000001
534.9200000000001,0.8500920000000001
534.98,0.8500980000000001
535.04,0.8501000000000001
535.0999999999999,0.8501000000000001
535.16,0.8501000000000001
535.22,0.8501000000000001
535.28,0.8501000000000001
535.3399999999999,0.8501000000000001
535.4,0.8501000000000001
535.46,0.8501000000000001
535.52,0.8501000000000001
535.5799999999999,0.8501000000000001
535.64,0.8501000000000001
535.7,0.8501000000000001
535.76,0.8501000000000001
535.8199999999999,0.8501000000000001
535.88,0.8501000000000001
535.94,0.8501000000000001
536.0,0.8501000000000001
536.06,0.850106
536.12,0.8501120000000001
536.1800000000001,0.850118
536.24,0.8501240000000001
536.3,0.85013
536.36,0.850136
536.4200000000001,0.8501420000000001
536.48,0.850148
536.54,0.850154
536.5999999999999,0.85016
536.66,0.850166
536.72,0.850172
536.78,0.850178
536.8399999999999,0.8501839999999999
536.9,0.85019
536.96,0.850196
537.02,0.8502019999999999
537.0799999999999,0.850208
537.14,0.8502139999999999
537.2,0.85022
537.26,0.8502259999999999
537.3199999999999,0.850232
537.38,0.8502379999999999
537.44,0.850244
537.5,0.85025
537.56,0.850256
537.62,0.8502620000000001
537.6800000000001,0.850268
537.74,0.8502740000000001
537.8,0.85028
537.86,0.8502860000000001
537.92,0.850292
537.98,0.8502980000000001
538.04,0.8503000000000001
538.0999999999999,0.8503000000000001
538.16,0.8503000000000001
538.22,0.8503000000000001
538.28,0.8503000000000001
538.3399999999999,0.8503000000000001
538.4,0.8503000000000001
538.46,0.8503000000000001
538.52,0.8503000000000001
538.5799999999999,0.8503000000000001
538.64,0.8503000000000001
538.7,0.8503000000000001
538.76,0.8503000000000001
538.8199999999999,0.8503000000000001
538.88,0.8503000000000001
538.94,0.8503000000000001
539.0,0.8503000000000001
539.06,0.850306
539.12,0.8503120000000001
539.1800000000001,0.850318
539.24,0.8503240000000001
539.3,0.85033
539.36,0.8503360000000001
539.42,0.850342
539.48,0.8503480000000001
539.54,0.850354
539.5999999999999,0.85036
539.66,0.8503660000000001
539.72,0.850372
539.78,0.8503780000000001
539.8399999999999,0.850384
539.9,0.8503900000000001
539.96,0.850396
540.02,0.8504
540.0799999999999,0.8504
540.14,0.8504
540.2,0.8504
540.26,0.8504
540.3199999999999,0.8504
540.38,0.8504
540.44,0.8504
540.5,0.8504
540.56,0.8504
540.62,0.8504
540.6800000000001,0.8504
540.74,0.8504
540.8,0.8504
540.86,0.8504
540.92,0.8504
540.98,0.8504
541.04,0.8504
541.0999999999999,0.8504
541.16,0.8504
541.22,0.8504
541.28,0.8504
541.3399999999999,0.8504
541.4,0.8504
541.46,0.8504
541.52,0.8504
541.5799999999999,0.8504
541.64,0.8504
541.7,0.8504
541.76,0.8504
541.8199999999999,0.8504
541.88,0.8504
541.94,0.8504
542.0,0.8504
542.06,0.850406
542.12,0.8504120000000001
542.1800000000001,0.850418
542.24,0.8504240000000001
542.3,0.85043
542.36,0.850436
542.42,0.850442
542.48,0.850448
542.54,0.8504539999999999
542.5999999999999,0.85046
542.66,0.8504659999999999
542.72,0.850472
542.78,0.850478
542.8399999999999,0.8504839999999999
542.9,0.85049
542.96,0.8504959999999999
543.02,0.8505019999999999
543.0799999999999,0.8505079999999999
543.14,0.8505139999999999
543.2,0.8505199999999999
543.26,0.8505259999999999
543.3199999999999,0.850532
543.38,0.8505379999999999
543.44,0.850544
543.5,0.8505499999999999
543.56,0.850556
543.62,0.850562
543.6800000000001,0.850568
543.74,0.850574
543.8,0.85058
543.86,0.8505860000000001
543.92,0.850592
543.98,0.8505980000000001
544.04,0.8506
544.0999999999999,0.8506
544.16,0.8506
544.22,0.8506
544.28,0.8506
544.3399999999999,0.8506
544.4,0.8506
544.46,0.8506
544.52,0.8506
544.5799999999999,0.8506
544.64,0.8506
544.7,0.8506
544.76,0.8506
544.8199999999999,0.8506
544.88,0.8506
544.94,0.8506
545.0,0.8506
545.06,0.8506
545.12,0.8506
545.1800000000001,0.8506
545.24,0.8506
545.3,0.8506
545.36,0.8506
545.42,0.8506
545.48,0.8506
545.54,0.8506
545.5999999999999,0.8506
545.66,0.8506
545.72,0.8506
545.78,0.8506
545.8399999999999,0.8506
545.9,0.8506
545.96,0.8506
546.02,0.850602
546.0799999999999,0.850608
546.14,0.850614
546.2,0.85062
546.26,0.850626
546.3199999999999,0.8506319999999999
546.38,0.850638
546.44,0.850644
546.5,0.8506499999999999
546.56,0.850656
546.62,0.8506619999999999
546.6800000000001,0.850668
546.74,0.8506739999999999
546.8,0.8506799999999999
546.86,0.8506859999999999
546.92,0.8506919999999999
546.98,0.850698
547.04,0.8506999999999999
547.0999999999999,0.8506999999999999
547.16,0.8506999999999999
547.22,0.8506999999999999
547.28,0.8506999999999999
547.3399999999999,0.8506999999999999
547.4,0.8506999999999999
547.46,0.8506999999999999
547.52,0.8506999999999999
547.5799999999999,0.8506999999999999
547.64,0.8506999999999999
547.7,0.8506999999999999
547.76,0.8506999999999999
547.8199999999999,0.8506999999999999
547.88,0.8506999999999999
547.94,0.8506999999999999
548.0,0.8506999999999999
548.06,0.8507059999999999
548.12,0.8507119999999999
548.1800000000001,0.850718
548.24,0.8507239999999999
548.3,0.8507299999999999
548.36,0.8507359999999999
548.42,0.8507419999999999
548.48,0.850748
548.54,0.8507539999999999
548.5999999999999,0.85076
548.66,0.8507659999999999
548.72,0.850772
548.78,0.8507779999999999
548.8399999999999,0.850784
548.9,0.8507899999999999
548.96,0.850796
549.02,0.8508
549.0799999999999,0.8508
549.14,0.8508
549.2,0.8508
549.26,0.8508
549.3199999999999,0.8508
549.38,0.8508
549.44,0.8508
549.5,0.8508
549.56,0.8508
549.62,0.8508
549.6800000000001,0.8508
549.74,0.8508
549.8,0.8508
549.86,0.8508
549.92,0.8508
549.98,0.8508
550.04,0.850804
550.0999999999999,0.85081
550.16,0.850816
550.22,0.850822
550.28,0.850828
550.3399999999999,0.850834
550.4,0.85084
550.46,0.850846
550.52,0.8508519999999999
550.5799999999999,0.850858
550.64,0.850864
550.7,0.85087
550.76,0.850876
550.8199999999999,0.850882
550.88,0.850888
550.94,0.850894
551.0,0.8509
551.06,0.8509
551.12,0.8509
551.1800000000001,0.8509
551.24,0.8509
551.3,0.8509
551.36,0.8509
551.42,0.8509
551.48,0.8509
551.54,0.8509
551.5999999999999,0.8509
551.66,0.8509
551.72,0.8509
551.78,0.8509
551.8399999999999,0.8509
551.9,0.8509
551.96,0.8509
552.02,0.8509
552.0799999999999,0.8509
552.14,0.8509
552.2,0.8509
552.26,0.8509
552.3199999999999,0.8509
552.38,0.8509
552.44,0.8509
552.5,0.8509
552.56,0.8509
552.62,0.8509
552.6800000000001,0.8509
552.74,0.8509
552.8,0.8509
552.86,0.8509
552.92,0.8509
552.98,0.8509
553.04,0.850904
553.0999999999999,0.8509099999999999
553.16,0.850916
553.22,0.850922
553.28,0.850928
553.3399999999999,0.850934
553.4,0.85094
553.46,0.850946
553.52,0.8509519999999999
553.5799999999999,0.850958
553.64,0.8509639999999999
553.7,0.85097
553.76,0.850976
553.8199999999999,0.850982
553.88,0.850988
553.94,0.850994
554.0,0.851
554.06,0.851
554.12,0.851
554.1800000000001,0.851
554.24,0.851
554.3,0.851
554.36,0.851
554.42,0.851
554.48,0.851
554.54,0.851
554.5999999999999,0.851
554.66,0.851
554.72,0.851
554.78,0.851
554.8399999999999,0.851
554.9,0.851
554.96,0.851
555.02,0.851
555.0799999999999,0.851
555.14,0.851
555.2,0.851
555.26,0.851
555.3199999999999,0.851
555.38,0.851
555.44,0.851
555.5,0.851
555.56,0.851
555.62,0.851
555.6800000000001,0.851
555.74,0.851
555.8,0.851
555.86,0.851
555.92,0.851
555.98,0.851
556.04,0.851004
556.0999999999999,0.8510099999999999
556.16,0.851016
556.22,0.851022
556.28,0.851028
556.3399999999999,0.851034
556.4,0.85104
556.46,0.851046
556.52,0.8510519999999999
556.5799999999999,0.851058
556.64,0.8510639999999999
556.7,0.85107
556.76,0.8510759999999999
556.8199999999999,0.851082
556.88,0.851088
556.94,0.851094
557.0,0.8511
557.06,0.8511059999999999
557.12,0.851112
557.1800000000001,0.851118
557.24,0.851124
557.3,0.8511299999999999
557.36,0.851136
557.42,0.851142
557.48,0.851148
557.54,0.851154
557.5999999999999,0.85116
557.66,0.851166
557.72,0.851172
557.78,0.851178
557.8399999999999,0.851184
557.9,0.85119
557.96,0.8511960000000001
558.02,0.8512000000000001
558.0799999999999,0.8512000000000001
558.14,0.8512000000000001
558.2,0.8512000000000001
558.26,0.8512000000000001
558.3199999999999,0.8512000000000001
558.38,0.8512000000000001
558.44,0.8512000000000001
558.5,0.8512000000000001
558.56,0.8512000000000001
558.62,0.8512000000000001
558.6800000000001,0.8512000000000001
558.74,0.8512000000000001
558.8,0.8512000000000001
558.86,0.8512000000000001
558.92,0.8512000000000001
558.98,0.8512000000000001
559.04,0.8512000000000001
559.0999999999999,0.8512000000000001
559.16,0.8512000000000001
559.22,0.8512000000000001
559.28,0.8512000000000001
559.3399999999999,0.8512000000000001
559.4,0.8512000000000001
559.46,0.8512000000000001
559.52,0.8512000000000001
559.5799999999999,0.8512000000000001
559.64,0.8512000000000001
559.7,0.8512000000000001
559.76,0.8512000000000001
559.8199999999999,0.8512000000000001
559.88,0.8512000000000001
559.94,0.8512000000000001
560.0,0.8512000000000001
560.06,0.8512000000000001
560.12,0.8512000000000001
560.1800000000001,0.8512000000000001
560.24,0.8512000000000001
560.3,0.8512000000000001
560.36,0.8512000000000001
560.42,0.8512000000000001
560.48,0.8512000000000001
560.54,0.8512000000000001
560.5999999999999,0.8512000000000001
560.66,0.8512000000000001
560.72,0.8512000000000001
560.78,0.8512000000000001
560.8399999999999,0.8512000000000001
560.9,0.8512000000000001
560.96,0.8512000000000001
561.02,0.851202
561.0799999999999,0.8512080000000001
561.14,0.851214
561.2,0.8512200000000001
561.26,0.851226
561.3199999999999,0.851232
561.38,0.851238
561.44,0.851244
561.5,0.8512500000000001
561.56,0.851256
561.62,0.851262
561.6800000000001,0.851268
561.74,0.851274
561.8,0.8512799999999999
561.86,0.851286
561.92,0.8512919999999999
561.98,0.851298
562.04,0.8513
562.0999999999999,0.8513
562.16,0.8513
562.22,0.8513
562.28,0.8513
562.3399999999999,0.8513
562.4,0.8513
562.46,0.8513
562.52,0.8513
562.5799999999999,0.8513
562.64,0.8513
562.7,0.8513
562.76,0.8513
562.8199999999999,0.8513
562.88,0.8513
562.94,0.8513
563.0,0.8513
563.06,0.8513059999999999
563.12,0.851312
563.1800000000001,0.851318
563.24,0.851324
563.3,0.8513299999999999
563.36,0.851336
563.42,0.8513419999999999
563.48,0.851348
563.54,0.8513539999999999
563.5999999999999,0.85136
563.66,0.851366
563.72,0.851372
563.78,0.851378
563.8399999999999,0.851384
563.9,0.85139
563.96,0.851396
564.02,0.8514
564.0799999999999,0.8514
564.14,0.8514
564.2,0.8514
564.26,0.8514
564.3199999999999,0.8514
564.38,0.8514
564.44,0.8514
564.5,0.8514
564.56,0.8514
564.62,0.8514
564.6800000000001,0.8514
564.74,0.8514
564.8,0.8514
564.86,0.8514
564.92,0.8514
564.98,0.8514
565.04,0.8514
565.0999999999999,0.8514
565.16,0.8514
565.22,0.8514
565.28,0.8514
565.3399999999999,0.8514
565.4,0.8514
565.46,0.8514
565.52,0.8514
565.5799999999999,0.8514
565.64,0.8514
565.7,0.8514
565.76,0.8514
565.8199999999999,0.8514
565.88,0.8514
565.94,0.8514
566.0,0.8514
566.06,0.8514
566.12,0.8514
566.1800000000001,0.8514
566.24,0.8514
566.3,0.8514
566.36,0.8514
566.42,0.8514
566.48,0.8514
566.54,0.8514
566.5999999999999,0.8514
566.66,0.8514
566.72,0.8514
566.78,0.8514
566.8399999999999,0.8514
566.9,0.8514
566.96,0.8514
567.02,0.851402
567.0799999999999,0.851408
567.14,0.851414
567.2,0.8514200000000001
567.26,0.851426
567.3199999999999,0.8514320000000001
567.38,0.851438
567.44,0.8514440000000001
567.5,0.85145
567.56,0.851456
567.62,0.851462
567.6800000000001,0.851468
567.74,0.8514740000000001
567.8,0.85148
567.86,0.8514860000000001
567.92,0.851492
567.98,0.8514980000000001
568.04,0.8515
568.0999999999999,0.8515
568.16,0.8515
568.22,0.8515
568.28,0.8515
568.3399999999999,0.8515
568.4,0.8515
568.46,0.8515
568.52,0.8515
568.5799999999999,0.8515
568.64,0.8515
568.7,0.8515
568.76,0.8515
568.8199999999999,0.8515
568.88,0.8515
568.94,0.8515
569.0,0.8515
569.06,0.851506
569.12,0.851512
569.1800000000001,0.851518
569.24,0.8515240000000001
569.3,0.85153
569.36,0.851536
569.42,0.851542
569.48,0.851548
569.54,0.8515539999999999
569.5999999999999,0.85156
569.66,0.8515659999999999
569.72,0.851572
569.78,0.851578
569.8399999999999,0.8515839999999999
569.9,0.85159
569.96,0.8515959999999999
570.02,0.8515999999999999
570.0799999999999,0.8515999999999999
570.14,0.8515999999999999
570.2,0.8515999999999999
570.26,0.8515999999999999
570.3199999999999,0.8515999999999999
570.38,0.8515999999999999
570.44,0.8515999999999999
570.5,0.8515999999999999
570.56,0.8515999999999999
570.62,0.8515999999999999
570.6800000000001,0.8515999999999999
570.74,0.8515999999999999
570.8,0.8515999999999999
570.86,0.8515999999999999
570.92,0.8515999999999999
570.98,0.8515999999999999
571.04,0.8515999999999999
571.0999999999999,0.8515999999999999
571.16,0.8515999999999999
571.22,0.8515999999999999
571.28,0.8515999999999999
571.3399999999999,0.8515999999999999
571.4,0.8515999999999999
571.46,0.8515999999999999
571.52,0.8515999999999999
571.5799999999999,0.8515999999999999
571.64,0.8515999999999999
571.7,0.8515999999999999
571.76,0.8515999999999999
571.8199999999999,0.8515999999999999
571.88,0.8515999999999999
571.94,0.8515999999999999
572.0,0.8515999999999999
572.06,0.8516059999999999
572.12,0.8516119999999999
572.1800000000001,0.851618
572.24,0.8516239999999999
572.3,0.8516299999999999
572.36,0.851636
572.42,0.8516419999999999
572.48,0.851648
572.54,0.8516539999999999
572.5999999999999,0.85166
572.66,0.8516659999999999
572.72,0.851672
572.78,0.8516779999999999
572.8399999999999,0.851684
572.9,0.85169
572.96,0.851696
573.02,0.8517
573.0799999999999,0.8517
573.14,0.8517
573.2,0.8517
573.26,0.8517
573.3199999999999,0.8517
573.38,0.8517
573.44,0.8517
573.5,0.8517
573.56,0.8517
573.62,0.8517
573.6800000000001,0.8517
573.74,0.8517
573.8,0.8517
573.86,0.8517
573.92,0.8517
573.98,0.8517
574.04,0.8517
574.0999999999999,0.8517
574.16,0.8517
574.22,0.8517
574.28,0.8517
574.3399999999999,0.8517
574.4,0.8517
574.46,0.8517
574.52,0.8517
574.5799999999999,0.8517
574.64,0.8517
574.7,0.8517
574.76,0.8517
574.8199999999999,0.8517
574.88,0.8517
574.94,0.8517
575.0,0.8517
575.06,0.851706
575.12,0.851712
575.1800000000001,0.8517180000000001
575.24,0.851724
575.3,0.85173
575.36,0.851736
575.42,0.851742
575.48,0.8517480000000001
575.54,0.851754
575.5999999999999,0.8517600000000001
575.66,0.851766
575.72,0.8517720000000001
575.78,0.851778
575.8399999999999,0.8517840000000001
575.9,0.85179
575.96,0.8517960000000001
576.02,0.8518000000000001
576.0799999999999,0.8518000000000001
576.14,0.8518000000000001
576.2,0.8518000000000001
576.26,0.8518000000000001
576.3199999999999,0.8518000000000001
576.38,0.8518000000000001
576.44,0.8518000000000001
576.5,0.8518000000000001
576.56,0.8518000000000001
576.62,0.8518000000000001
576.6800000000001,0.8518000000000001
576.74,0.8518000000000001
576.8,0.8518000000000001
576.86,0.8518000000000001
576.92,0.8518000000000001
576.98,0.8518000000000001
577.04,0.8518000000000001
577.0999999999999,0.8518000000000001
577.16,0.8518000000000001
