1.92645 3888.88 62.3609 1 4.60095e-009 106.143 106.143 0 3782.73 3782.73 60.6588
1.92824 3564.33 59.702 1 5.49818e-009 107.859 107.859 0 3456.47 3456.47 57.8954
1.93004 2767.59 52.6079 1 6.56906e-009 109.601 109.601 0 2657.99 2657.99 50.5246
1.93184 3344.42 57.831 1 7.84692e-009 111.372 111.372 0 3233.05 3233.05 55.9052
1.93365 3420.91 58.4885 1 9.37146e-009 113.17 113.17 0 3307.74 3307.74 56.5536
1.93546 3084 55.5338 1 1.11897e-008 114.998 114.998 0 2969.01 2969.01 53.463
1.93728 3741.68 61.1693 1 1.33581e-008 116.854 116.854 0 3624.83 3624.83 59.2589
1.93909 3831.96 61.9028 1 1.5943e-008 118.74 118.74 0 3713.22 3713.22 59.9847
1.94092 3891.37 62.3809 1 1.90241e-008 120.656 120.656 0 3770.72 3770.72 60.4467
1.94274 3453.46 58.7662 1 2.26957e-008 122.603 122.603 0 3330.86 3330.86 56.6799
1.94457 3979.06 63.0798 1 2.707e-008 124.58 124.58 0 3854.48 3854.48 61.1049
1.94641 4196.5 64.7804 1 3.22801e-008 126.589 126.589 0 4069.91 4069.91 62.8263
1.94824 4287.89 65.482 1 3.84845e-008 128.63 128.63 0 4159.26 4159.26 63.5176
1.95008 3568.86 59.74 1 4.58701e-008 130.702 130.702 0 3438.16 3438.16 57.5521
1.95193 3747.45 61.2164 1 5.46614e-008 132.808 132.808 0 3614.64 3614.64 59.0469
1.95378 3107.12 55.7416 1 6.51215e-008 134.947 134.947 0 2972.18 2972.18 53.3206
1.95563 2741.46 52.359 1 7.75649e-008 137.12 137.12 0 2604.34 2604.34 49.7401
1.95749 4223.67 64.9897 1 9.23641e-008 139.328 139.328 0 4084.34 4084.34 62.8459
1.95935 3357.8 57.9465 1 1.09959e-007 141.569 141.569 0 3216.23 3216.23 55.5034
1.96121 3776.98 61.4572 1 1.30875e-007 143.847 143.847 0 3633.14 3633.14 59.1166
1.96308 3434.76 58.6068 1 1.55729e-007 146.16 146.16 0 3288.6 3288.6 56.1129
1.96495 3486.42 59.0459 1 1.85258e-007 148.51 148.51 0 3337.91 3337.91 56.5307
1.96683 3193.2 56.5084 1 2.2033e-007 150.896 150.896 0 3042.3 3042.3 53.8381
1.96871 3295.55 57.4069 1 2.61975e-007 153.32 153.32 0 3142.23 3142.23 54.7361
1.97059 4682.7 68.4303 1 3.11412e-007 155.782 155.782 0 4526.92 4526.92 66.1538
1.97248 4414.07 66.4385 1 3.70075e-007 158.283 158.283 0 4255.79 4255.79 64.0561
1.97437 4059.68 63.7156 1 4.39682e-007 160.823 160.823 0 3898.85 3898.85 61.1915
1.97627 3811.71 61.7391 1 5.22233e-007 163.402 163.402 0 3648.31 3648.31 59.0924
1.97817 3968.24 62.994 1 6.20117e-007 166.022 166.022 0 3802.22 3802.22 60.3585
1.98007 4098.87 64.0224 1 7.36148e-007 168.683 168.683 0 3930.18 3930.18 61.3876
1.98198 3773.14 61.4259 1 8.73636e-007 171.385 171.385 0 3601.75 3601.75 58.6358
1.98389 3875.67 62.2549 1 1.03653e-006 174.129 174.129 0 3701.54 3701.54 59.4579
1.9858 4801.1 69.29 1 1.22944e-006 176.916 176.916 0 4624.18 4624.18 66.7367
1.98772 4089.2 63.9469 1 1.45783e-006 179.746 179.746 0 3909.46 3909.46 61.136
1.98965 3853.18 62.074 1 1.72817e-006 182.621 182.621 0 3670.56 3670.56 59.132
1.99158 4313.91 65.6803 1 2.04803e-006 185.54 185.54 0 4128.37 4128.37 62.8555
1.99351 4178.96 64.6449 1 2.42636e-006 188.503 188.503 0 3990.46 3990.46 61.7289
1.99544 4752.81 68.9407 1 2.87372e-006 191.513 191.513 0 4561.3 4561.3 66.1627
1.99738 4393.91 66.2866 1 3.40261e-006 194.57 194.57 0 4199.34 4199.34 63.3513
1.99933 4801.43 69.2924 1 4.02749e-006 197.673 197.673 0 4603.76 4603.76 66.4396
2.00128 3694.42 60.7817 1 4.76576e-006 200.824 200.824 0 3493.59 3493.59 57.4777
2.00323 4864.34 69.7448 1 5.63763e-006 204.024 204.024 0 4660.32 4660.32 66.8195
2.00519 3720.86 60.9988 1 6.66683e-006 207.273 207.273 0 3513.58 3513.58 57.6008
2.00715 4124.14 64.2194 1 7.88144e-006 210.572 210.572 0 3913.56 3913.56 60.9405
2.00911 4343.5 65.9052 1 9.31439e-006 213.922 213.922 0 4129.58 4129.58 62.6593
2.01108 4827.87 69.4829 1 1.10044e-005 217.323 217.323 0 4610.55 4610.55 66.3552
2.01306 4280.11 65.4226 1 1.29965e-005 220.775 220.775 0 4059.34 4059.34 62.048
2.01504 4265.78 65.313 1 1.53443e-005 224.281 224.281 0 4041.5 4041.5 61.879
2.01702 4321.33 65.7369 1 1.81106e-005 227.84 227.84 0 4093.49 4093.49 62.2709
2.019 4728.99 68.7676 1 2.13677e-005 231.453 231.453 0 4497.53 4497.53 65.4019
2.02099 4711.98 68.6439 1 2.52026e-005 235.121 235.121 0 4476.86 4476.86 65.2186
2.02299 4084.01 63.9062 1 2.97151e-005 238.845 238.845 0 3845.16 3845.16 60.1688
2.02499 4773.59 69.0912 1 3.50241e-005 242.625 242.625 0 4530.96 4530.96 65.5795
2.02699 4783.42 69.1623 1 4.12667e-005 246.463 246.463 0 4536.96 4536.96 65.5987
2.029 4194.88 64.7679 1 4.86042e-005 250.358 250.358 0 3944.52 3944.52 60.9024
2.03101 4607.21 67.8764 1 5.7227e-005 254.312 254.312 0 4352.9 4352.9 64.1298
2.03303 4804.5 69.3145 1 6.73544e-005 258.326 258.326 0 4546.17 4546.17 65.5876
2.03505 5135.82 71.6646 1 7.92455e-005 262.4 262.4 0 4873.42 4873.42 68.0031
2.03708 4678.4 68.3989 1 9.32021e-005 266.536 266.536 0 4411.87 4411.87 64.5021
2.03911 4587.09 67.7281 1 0.000109576 270.733 270.734 0 4316.36 4316.36 63.7307
2.04114 4916.29 70.1162 1 0.000128777 274.994 274.994 0 4641.29 4641.29 66.1943
2.04318 4697.84 68.5408 1 0.000151286 279.317 279.318 0 4418.52 4418.52 64.4656
2.04522 5095.35 71.3817 1 0.000177662 283.706 283.706 0 4811.65 4811.65 67.4072
2.04727 4673.51 68.3631 1 0.000208557 288.16 288.16 0 4385.35 4385.35 64.1479
2.04932 5108.92 71.4767 1 0.000244727 292.68 292.68 0 4816.24 4816.24 67.3819
2.05138 4941.4 70.2951 1 0.000287061 297.267 297.267 0 4644.14 4644.14 66.0663
2.05344 4721.31 68.7118 1 0.000336582 301.922 301.923 0 4419.39 4419.39 64.3178
2.0555 4736.59 68.8229 1 0.000394482 306.646 306.646 0 4429.94 4429.94 64.3673
2.05757 4582.89 67.6971 1 0.000462164 311.44 311.44 0 4271.45 4271.45 63.0966
2.05965 5352.4 73.1601 1 0.000541231 316.304 316.304 0 5036.1 5036.1 68.8367
2.06173 4836.32 69.5437 1 0.000633567 321.24 321.24 0 4515.08 4515.08 64.9244
2.06381 5101.57 71.4252 1 0.000741349 326.248 326.249 0 4775.32 4775.32 66.8576
2.0659 5220.04 72.2499 1 0.000867093 331.329 331.33 0 4888.71 4888.71 67.664
2.06799 5688.13 75.4197 1 0.00101374 336.485 336.486 0 5351.65 5351.65 70.9582
2.07009 5118.9 71.5465 1 0.00118468 341.716 341.717 0 4777.18 4777.18 66.7703
2.07219 5732.09 75.7105 1 0.00138386 347.023 347.025 0 5385.06 5385.06 71.127
2.0743 5561.51 74.5755 1 0.00161583 352.408 352.409 0 5209.1 5209.1 69.85
2.07641 5496.64 74.1393 1 0.00188583 357.87 357.872 0 5138.77 5138.77 69.3123
2.07853 4925.74 70.1836 1 0.00219997 363.411 363.414 0 4562.33 4562.33 65.0056
2.08065 5325.09 72.9732 1 0.00256527 369.032 369.035 0 4956.05 4956.05 67.9161
2.08277 5565.7 74.6036 1 0.00298992 374.735 374.738 0 5190.96 5190.96 69.5806
2.0849 5570.3 74.6344 1 0.00348325 380.519 380.523 0 5189.77 5189.77 69.5359
2.08704 5200.62 72.1153 1 0.00405612 386.386 386.39 0 4814.23 4814.23 66.7573
2.08918 5566.75 74.6107 1 0.00472095 392.337 392.342 0 5174.41 5174.41 69.3521
2.09132 5291.43 72.7422 1 0.00549228 398.373 398.379 0 4893.06 4893.06 67.2657
2.09347 5714.65 75.5953 1 0.00638655 404.495 404.502 0 5310.15 5310.15 70.2444
2.09563 5504.14 74.1899 1 0.00742278 410.704 410.711 0 5093.43 5093.43 68.654
2.09779 6076.82 77.954 1 0.00862316 417.001 417.009 0 5659.81 5659.81 72.6045
2.09995 5974.99 77.298 1 0.0100127 423.386 423.396 0 5551.59 5551.59 71.8206
2.10212 5608.41 74.8893 1 0.0116204 429.862 429.874 0 5178.54 5178.54 69.1492
2.10429 6003.53 77.4825 1 0.0134797 436.429 436.443 0 5567.09 5567.09 71.8497
2.10647 6019.28 77.584 1 0.0156285 443.088 443.104 0 5576.18 5576.18 71.8728
2.10865 6081.77 77.9857 1 0.0181107 449.84 449.858 0 5631.91 5631.91 72.2172
2.11084 5830.56 76.3581 1 0.0209766 456.686 456.707 0 5373.85 5373.85 70.377
2.11303 5800.04 76.158 1 0.0242833 463.628 463.652 0 5336.39 5336.39 70.07
2.11523 5521 74.3035 1 0.0280971 470.666 470.694 0 5050.31 5050.31 67.9687
2.11743 5999.53 77.4566 1 0.0324922 477.801 477.833 0 5521.69 5521.69 71.2876
2.11964 5818.86 76.2814 1 0.0375556 485.035 485.072 0 5333.78 5333.78 69.9225
2.12185 6369.98 79.8122 1 0.0433845 492.368 492.411 0 5877.57 5877.57 73.6425
2.12407 6667.63 81.6555 1 0.0500914 499.801 499.851 0 6167.78 6167.78 75.5341
2.1263 5784.57 76.0564 1 0.0578041 507.337 507.395 0 5277.17 5277.17 69.3851
2.12852 6629.74 81.4232 1 0.0666671 514.975 515.042 0 6114.7 6114.7 75.0978
2.13076 6432.67 80.2039 1 0.0768481 522.718 522.795 0 5909.87 5909.87 73.6856
2.13299 6169.58 78.5467 1 0.0885324 530.564 530.653 0 5638.93 5638.93 71.7908
2.13524 6858.63 82.8169 1 0.101938 538.517 538.619 0 6320.01 6320.01 76.3131
2.13749 6569.79 81.0542 1 0.117306 546.578 546.695 0 6023.1 6023.1 74.3094
2.13974 6156.76 78.465 1 0.134914 554.746 554.881 0 5601.88 5601.88 71.3933
2.142 6189.16 78.6712 1 0.155074 563.023 563.178 0 5625.98 5625.98 71.5126
2.14426 6259.73 79.1184 1 0.178146 571.412 571.59 0 5688.14 5688.14 71.8939
2.14653 6238.36 78.9833 1 0.204528 579.912 580.116 0 5658.25 5658.25 71.6385
2.1488 6482.59 80.5146 1 0.234677 588.523 588.758 0 5893.84 5893.84 73.2021
2.15108 6637.73 81.4723 1 0.26911 597.249 597.518 0 6040.21 6040.21 74.1383
2.15337 6517.05 80.7282 1 0.308412 606.089 606.398 0 5910.65 5910.65 73.2166
2.15566 6545.55 80.9046 1 0.353239 615.046 615.399 0 5930.15 5930.15 73.2981
2.15795 6935.99 83.2826 1 0.404331 624.119 624.524 0 6311.47 6311.47 75.7837
2.16025 7109.13 84.3157 1 0.462528 633.311 633.774 0 6475.36 6475.36 76.799
2.16256 7102.31 84.2752 1 0.528774 642.622 643.151 0 6459.16 6459.16 76.6437
2.16487 6497.47 80.6069 1 0.604123 652.053 652.657 0 5844.81 5844.81 72.5101
2.16718 6481.96 80.5106 1 0.689774 661.605 662.295 0 5819.67 5819.67 72.2845
2.16951 6891.24 83.0135 1 0.787068 671.28 672.067 0 6219.17 6219.17 74.9176
2.17183 6632.81 81.4421 1 0.897498 681.078 681.975 0 5950.84 5950.84 73.0683
2.17416 6844.76 82.733 1 1.02276 691.001 692.023 0 6152.73 6152.73 74.3685
2.1765 6563.65 81.0164 1 1.16475 701.049 702.214 0 5861.44 5861.44 72.3488
2.17885 6785.87 82.3764 1 1.32555 711.224 712.55 0 6073.32 6073.32 73.7264
2.18119 6685.76 81.7665 1 1.50756 721.527 723.034 0 5962.73 5962.73 72.9239
2.18355 7270.09 85.2648 1 1.71339 731.958 733.671 0 6536.42 6536.42 76.6602
2.18591 7438.37 86.246 1 1.94603 742.52 744.466 0 6693.9 6693.9 77.6141
2.18827 7608.23 87.2252 1 2.2087 753.211 755.42 0 6852.81 6852.81 78.5646
2.19064 6997.34 83.6501 1 2.50513 764.036 766.541 0 6230.8 6230.8 74.4864
2.19302 7501.31 86.6101 1 2.83934 774.993 777.832 0 6723.48 6723.48 77.6293
2.1954 7550.53 86.8938 1 3.2159 786.084 789.3 0 6761.24 6761.24 77.8103
2.19779 7164.6 84.644 1 3.63978 797.309 800.949 0 6363.65 6363.65 75.1814
2.20018 7499.43 86.5993 1 4.11665 808.672 812.788 0 6686.65 6686.65 77.2136
2.20258 7008.29 83.7156 1 4.65255 820.169 824.822 0 6183.47 6183.47 73.8629
2.20498 7531.68 86.7853 1 5.25448 831.806 837.061 0 6694.62 6694.62 77.1401
2.20739 7441.88 86.2663 1 5.92989 843.581 849.511 0 6592.37 6592.37 76.4188
2.20981 7837.72 88.5309 1 6.68712 855.495 862.183 0 6975.54 6975.54 78.7921
2.21223 7786.94 88.2436 1 7.53554 867.552 875.087 0 6911.85 6911.85 78.3269
2.21465 7901.58 88.8908 1 8.48516 879.749 888.234 0 7013.34 7013.34 78.8984
2.21709 7856.92 88.6393 1 9.54712 892.087 901.634 0 6955.29 6955.29 78.4673
2.21952 7995.19 89.4158 1 10.7338 904.57 915.304 0 7079.88 7079.88 79.1793
2.22197 7965.66 89.2505 1 12.0588 917.197 929.255 0 7036.4 7036.4 78.8388
2.22442 7543.84 86.8553 1 13.5368 929.969 943.506 0 6600.34 6600.34 75.9923
2.22687 7507.05 86.6433 1 15.184 942.886 958.07 0 6548.98 6548.98 75.5856
2.22933 7607.3 87.2198 1 17.018 955.95 972.968 0 6634.33 6634.33 76.0645
2.2318 7312.66 85.5141 1 19.0584 969.161 988.219 0 6324.44 6324.44 73.9579
2.23427 7461.42 86.3795 1 21.3264 982.52 1003.85 0 6457.58 6457.58 74.7582
2.23675 8253.63 90.8495 1 23.845 996.029 1019.87 0 7233.76 7233.76 79.6235
2.23924 7595.97 87.1548 1 26.6391 1009.69 1036.33 0 6559.64 6559.64 75.2642
2.24173 8369.54 91.4852 1 29.7362 1023.49 1053.23 0 7316.31 7316.31 79.9726
2.24422 8071.52 89.8416 1 33.1655 1037.45 1070.62 0 7000.9 7000.9 77.9249
2.24673 8502.23 92.2075 1 36.9595 1051.56 1088.52 0 7413.7 7413.7 80.4024
2.24923 8043.98 89.6882 1 41.1528 1065.83 1106.98 0 6937 6937 77.3457
2.25175 7932.92 89.0669 1 45.7826 1080.24 1126.02 0 6806.9 6806.9 76.4245
2.25427 8380.68 91.546 1 50.8891 1094.81 1145.7 0 7234.98 7234.98 79.0311
2.2568 8350.27 91.3798 1 56.517 1109.53 1166.05 0 7184.22 7184.22 78.6193
2.25933 7954.55 89.1883 1 62.7121 1124.41 1187.12 0 6767.43 6767.43 75.878
2.26187 8018.1 89.5438 1 69.5246 1139.44 1208.96 0 6809.14 6809.14 76.0425
2.26441 7911.17 88.9448 1 77.0089 1154.62 1231.63 0 6679.54 6679.54 75.0976
2.26696 7518.99 86.7121 1 85.2229 1169.96 1255.19 0 6263.8 6263.8 72.2368
2.26952 8263.34 90.9029 1 94.2274 1185.46 1279.69 0 6983.65 6983.65 76.8254
2.27208 8189.95 90.4984 1 104.089 1201.11 1305.2 0 6884.75 6884.75 76.076
2.27465 8740.84 93.4925 1 114.877 1216.92 1331.8 0 7409.04 7409.04 79.2475
2.27723 8449.92 91.9234 1 126.666 1232.89 1359.56 0 7090.36 7090.36 77.1333
2.27981 8613.96 92.8114 1 139.534 1249.01 1388.55 0 7225.41 7225.41 77.8505
2.2824 8511.68 92.2587 1 153.564 1265.29 1418.86 0 7092.82 7092.82 76.8796
2.28499 8552.12 92.4777 1 168.846 1281.73 1450.57 0 7101.55 7101.55 76.792
2.28759 8847.89 94.0632 1 185.469 1298.32 1483.79 0 7364.1 7364.1 78.2888
2.2902 9127.14 95.5361 1 203.534 1315.07 1518.61 0 7608.53 7608.53 79.6404
2.29282 9005.42 94.8969 1 223.142 1331.98 1555.12 0 7450.3 7450.3 78.5094
2.29544 8520.07 92.3042 1 244.397 1349.04 1593.44 0 6926.63 6926.63 75.0413
2.29806 8763.51 93.6136 1 267.412 1366.26 1633.68 0 7129.84 7129.84 76.1624
2.30069 8578.86 92.6221 1 292.306 1383.64 1675.95 0 6902.91 6902.91 74.5277
2.30333 9215.65 95.9982 1 319.192 1401.17 1720.37 0 7495.29 7495.29 78.0774
2.30598 8851.63 94.0831 1 348.203 1418.87 1767.07 0 7084.56 7084.56 75.3011
2.30863 9298.71 96.4298 1 379.461 1436.71 1816.17 0 7482.54 7482.54 77.5957
2.31129 8902.41 94.3526 1 413.097 1454.71 1867.81 0 7034.6 7034.6 74.5565
2.31396 9247.62 96.1645 1 449.251 1472.87 1922.12 0 7325.5 7325.5 76.1768
2.31663 8741.67 93.4969 1 488.058 1491.18 1979.24 0 6762.43 6762.43 72.3279
2.31931 9002.33 94.8806 1 529.657 1509.64 2039.3 0 6963.04 6963.04 73.3873
2.32199 8908.7 94.3859 1 574.192 1528.26 2102.45 0 6806.25 6806.25 72.1109
2.32468 9459.35 97.2592 1 621.802 1547.03 2168.83 0 7290.52 7290.52 74.9597
2.32738 9347.54 96.6827 1 672.635 1565.95 2238.58 0 7108.96 7108.96 73.5288
2.33009 8963.54 94.676 1 726.827 1585.02 2311.84 0 6651.69 6651.69 70.2575
2.3328 8763.84 93.6154 1 784.526 1604.24 2388.76 0 6375.08 6375.08 68.0986
2.33552 9008.55 94.9134 1 845.871 1623.61 2469.48 0 6539.07 6539.07 68.8951
2.33824 9621.02 98.0868 1 910.991 1643.13 2554.12 0 7066.9 7066.9 72.0474
2.34097 9054.26 95.1539 1 980.017 1662.79 2642.81 0 6411.46 6411.46 67.3799
2.34371 9364.63 96.771 1 1053.08 1682.6 2735.68 0 6628.95 6628.95 68.5014
2.34646 9330.72 96.5957 1 1130.3 1702.55 2832.85 0 6497.87 6497.87 67.2687
2.34921 9806.6 99.0283 1 1211.78 1722.65 2934.43 0 6872.17 6872.17 69.396
2.35197 9525.1 97.5966 1 1297.63 1742.89 3040.52 0 6484.58 6484.58 66.4427
2.35474 9742.65 98.7049 1 1387.93 1763.26 3151.19 0 6591.46 6591.46 66.7795
2.35751 9837.68 99.1851 1 1482.76 1783.78 3266.54 0 6571.13 6571.13 66.2512
2.36029 9725.09 98.6159 1 1582.19 1804.43 3386.62 0 6338.48 6338.48 64.2744
2.36308 9597.34 97.966 1 1686.25 1825.22 3511.47 0 6085.86 6085.86 62.1222
2.36587 9462.42 97.275 1 1794.99 1846.14 3641.13 0 5821.29 5821.29 59.8437
2.36867 9377.48 96.8374 1 1908.41 1867.19 3775.6 0 5601.88 5601.88 57.8483
2.37148 9033.81 95.0463 1 2026.5 1888.37 3914.87 0 5118.94 5118.94 53.8573
