1.8675 1808.35 42.5247 1 5.06346e-016 1.39786e-007 2.5295e-061 536.78 3.37279e-008 3.0714e-029 2.16232e-129 560.268 9.50658e-064 1043.34 2.30155e-044 3.87465e-057 0.00340318 4.31452e-148 0 0 0 0 2140.39 0 -332.037 332.037 -7.8081
1.86918 1836.28 42.8518 1 6.50066e-016 1.54797e-007 3.98123e-061 553.204 4.09144e-008 3.73517e-029 9.31586e-129 492.957 1.61233e-063 1123.73 2.90633e-044 8.13887e-060 0.00531788 1.7941e-155 0 0 0 0 2169.9 0 -333.617 333.617 -7.78536
1.87086 2136.47 46.222 1 8.34396e-016 1.71417e-007 6.26718e-061 570.066 4.9615e-008 4.54291e-029 4.01057e-128 431.105 2.73479e-063 1204.38 3.67071e-044 1.47433e-062 0.00825124 4.79942e-163 0 0 0 0 2205.56 0 -69.0856 69.0856 -1.49465
1.87254 2383.1 48.817 1 1.07081e-015 1.89823e-007 9.86823e-061 587.378 6.01474e-008 5.52617e-029 1.72581e-127 374.707 4.63959e-063 1284.46 4.63723e-044 2.29823e-065 0.012713 8.20905e-171 0 0 0 0 2246.55 0 136.544 136.544 2.79705
1.87423 2550.17 50.4992 1 1.37393e-015 2.10204e-007 1.55417e-060 605.147 7.28914e-008 6.72314e-029 7.42185e-127 323.686 7.87219e-063 1363.07 5.85948e-044 3.0822e-068 0.0194484 8.9703e-179 0 0 0 0 2291.92 0 258.247 258.247 5.11389
1.87592 1546.19 39.3216 1 1.76246e-015 2.3277e-007 2.44809e-060 623.382 8.83043e-008 8.18029e-029 3.18929e-126 277.889 1.33582e-062 1439.26 7.40529e-044 3.55569e-071 0.0295386 6.25821e-187 0 0 0 0 2340.56 0 -794.371 794.371 -20.2019
1.87761 1627.53 40.3426 1 2.26045e-015 2.57759e-007 3.85715e-060 642.094 1.06942e-007 9.95477e-029 1.36982e-125 237.085 2.26716e-062 1512.1 9.36112e-044 3.5205e-074 0.0445433 2.76962e-195 0 0 0 0 2391.32 0 -763.795 763.795 -18.9327
1.87931 1916.77 43.7809 1 2.89848e-015 2.85426e-007 6.07821e-060 661.289 1.29468e-007 1.21155e-028 5.87875e-125 201.011 3.84813e-062 1580.59 1.18357e-043 2.99319e-077 0.0666816 7.78561e-204 0 0 0 0 2442.95 0 -526.189 526.189 -12.0187
1.88101 2408.18 49.0732 1 3.7158e-015 3.16059e-007 9.58017e-060 680.979 1.56683e-007 1.47472e-028 2.52126e-124 169.355 6.53242e-062 1643.78 1.49677e-043 2.18187e-080 0.0990963 1.38379e-212 0 0 0 0 2494.22 0 -86.0397 86.0397 -1.75329
1.88272 1609.76 40.1219 1 4.76259e-015 3.49978e-007 1.51029e-059 701.174 1.89554e-007 1.79529e-028 1.08057e-123 141.782 1.10906e-061 1700.77 1.89324e-043 1.36238e-083 0.14619 1.55098e-221 0 0 0 0 2543.87 0 -934.109 934.109 -23.2818
1.88442 2114.65 45.9853 1 6.10294e-015 3.87533e-007 2.3814e-059 721.882 2.29241e-007 2.18583e-028 4.62799e-123 117.943 1.88317e-061 1750.68 2.39524e-043 7.28045e-087 0.214075 1.09329e-230 0 0 0 0 2590.72 0 -476.069 476.069 -10.3526
1.88613 1659.5 40.737 1 7.8188e-015 4.29114e-007 3.75571e-059 743.113 2.77139e-007 2.66167e-028 1.98072e-122 97.4841 3.19798e-061 1792.74 3.031e-043 3.32673e-090 0.311158 4.83393e-240 0 0 0 0 2633.64 0 -974.144 974.144 -23.913
1.88785 2107.11 45.9032 1 1.00148e-014 4.75151e-007 5.92431e-059 764.877 3.34925e-007 3.24151e-028 8.47116e-122 80.0558 5.43145e-061 1826.24 3.8363e-043 1.29863e-093 0.448894 1.33697e-249 0 0 0 0 2671.62 0 -564.516 564.516 -12.298
1.88956 2081.87 45.6275 1 1.28248e-014 5.26122e-007 9.34693e-059 787.184 4.04614e-007 3.94819e-028 3.6203e-121 65.3176 9.22584e-061 1850.63 4.8566e-043 4.32677e-097 0.642735 2.30689e-259 0 0 0 0 2703.77 0 -621.905 621.905 -13.63
1.89129 1183.53 34.4025 1 1.64194e-014 5.82553e-007 1.47497e-058 810.042 4.88625e-007 4.80954e-028 1.54605e-120 52.9457 1.56728e-060 1865.46 6.14955e-043 1.22929e-100 0.913326 2.47636e-269 0 0 0 0 2729.36 0 -1545.83 1545.83 -44.9336
1.89301 2746.54 52.4075 1 2.10162e-014 6.45022e-007 2.3279e-058 833.46 5.89852e-007 5.85944e-028 6.59641e-120 42.637 2.66264e-060 1870.45 7.78816e-043 2.97808e-104 1.28792 1.65332e-279 0 0 0 0 2747.83 0 -1.28792 1.28792 -0.0245751
1.89474 1846.89 42.9755 1 2.68943e-014 7.14187e-007 3.67491e-058 857.451 7.118e-007 7.13958e-028 2.81269e-119 34.1085 4.52428e-060 1865.44 9.86573e-043 6.13573e-108 1.80231 6.81344e-290 0 0 0 0 2758.8 0 -911.912 911.912 -21.2194
1.89647 2608.94 51.0778 1 3.44074e-014 7.90749e-007 5.80218e-058 882.02 8.58622e-007 8.70033e-028 1.1982e-118 27.1057 7.68792e-060 1850.47 1.24998e-042 1.07595e-111 2.50263 1.73682e-300 0 0 0 0 2762.1 0 -153.161 153.161 -2.99858
1.8982 2435.32 49.3489 1 4.40088e-014 8.75506e-007 9.16258e-058 907.18 1.03534e-006 1.06036e-027 5.10024e-118 21.3971 1.30651e-059 1825.71 1.58406e-042 1.603e-115 3.44815 2.72433e-311 0 0 0 0 2757.73 0 -322.418 322.418 -6.53343
1.89994 2010.63 44.84 1 5.62772e-014 9.69343e-007 1.44726e-057 932.942 1.24797e-006 1.29252e-027 2.16951e-117 16.7771 2.22069e-059 1791.5 2.00789e-042 2.02526e-119 4.71399 0 0 0 0 0 2745.93 0 -735.3 735.3 -16.3983
1.90168 2314.52 48.1095 1 7.19462e-014 1.07321e-006 2.2863e-057 959.312 1.50367e-006 1.57566e-027 9.21956e-117 13.0662 3.77467e-059 1748.32 2.54559e-042 2.1718e-123 6.39373 0 0 0 0 0 2727.09 0 -412.573 412.573 -8.57571
1.90343 2019.49 44.9388 1 9.19527e-014 1.18817e-006 3.61226e-057 986.297 1.81102e-006 1.92104e-027 3.91407e-116 10.1074 6.41638e-059 1696.81 3.22788e-042 1.97496e-127 8.60325 0 0 0 0 0 2701.82 0 -682.329 682.329 -15.1835
1.90518 1821.83 42.6829 1 1.17496e-013 1.31544e-006 5.70854e-057 1013.91 2.18038e-006 2.34246e-027 1.6605e-115 7.76502 1.09085e-058 1637.71 4.09401e-042 1.51863e-131 11.4847 0 0 0 0 0 2670.88 0 -849.042 849.042 -19.8918
1.90693 2411.67 49.1087 1 1.50096e-013 1.45631e-006 9.02295e-057 1042.17 2.62403e-006 2.85669e-027 7.03836e-115 5.92455 1.85472e-058 1571.88 5.19363e-042 9.87406e-136 15.2085 0 0 0 0 0 2635.18 0 -223.507 223.507 -4.55126
1.90869 2070.5 45.5027 1 1.91692e-013 1.61223e-006 1.42642e-056 1071.07 3.1567e-006 3.48423e-027 2.98071e-114 4.48911 3.15377e-058 1500.24 6.58997e-042 5.42332e-140 19.9776 0 0 0 0 0 2595.78 0 -525.275 525.275 -11.5438
1.91045 2475.93 49.7587 1 2.44746e-013 1.7848e-006 2.25531e-056 1100.62 3.7959e-006 4.25007e-027 1.261e-113 3.37794 5.36286e-058 1423.81 8.36328e-042 2.51641e-144 26.029 0 0 0 0 0 2553.84 0 -77.9115 77.9115 -1.56579
1.91221 1823.67 42.7044 1 3.124e-013 1.9758e-006 3.56646e-056 1130.84 4.56268e-006 5.18487e-027 5.32979e-113 2.52406 9.12005e-058 1343.63 1.0616e-041 9.84443e-149 33.6369 0 0 0 0 0 2510.63 0 -686.962 686.962 -16.0864
1.91398 2139.36 46.2532 1 3.98658e-013 2.18721e-006 5.6411e-056 1161.74 5.4822e-006 6.32618e-027 2.25095e-112 1.87272 1.55116e-057 1260.72 1.34786e-041 3.24041e-153 43.113 0 0 0 0 0 2467.44 0 -328.082 328.082 -7.09317
1.91575 1678.57 40.9703 1 5.08584e-013 2.42116e-006 8.92369e-056 1193.31 6.58419e-006 7.71951e-027 9.4962e-112 1.37968 2.63831e-057 1176.15 1.71163e-041 8.98447e-158 54.8011 0 0 0 0 0 2425.65 0 -747.079 747.079 -18.2346
1.91752 2739.46 52.3398 1 6.48642e-013 2.68007e-006 1.41188e-055 1225.58 7.9044e-006 9.42086e-027 4.00236e-111 1.00922 4.48772e-057 1090.93 2.17402e-041 2.09402e-162 69.0793 0 0 0 0 0 2386.6 0 352.861 352.861 6.74172
1.9193 2855.51 53.437 1 8.27042e-013 2.9666e-006 2.23421e-055 1258.55 9.48533e-006 1.14986e-026 1.68523e-110 0.732957 7.63409e-057 1006.01 2.76191e-041 4.09856e-167 86.3497 0 0 0 0 0 2351.64 0 503.875 503.875 9.42932
1.92108 2736.23 52.309 1 1.05419e-012 3.28365e-006 3.53591e-055 1292.22 1.13774e-005 1.40359e-026 7.08778e-110 0.528507 1.29866e-056 922.289 3.50941e-041 6.73739e-172 107.027 0 0 0 0 0 2322.07 0 414.169 414.169 7.91774
1.92286 2262.91 47.5701 1 1.34337e-012 3.63452e-006 5.59717e-055 1326.61 1.36413e-005 1.71355e-026 2.97843e-109 0.378317 2.20944e-056 840.562 4.46024e-041 9.2715e-177 131.537 0 0 0 0 0 2299.09 0 -36.1759 36.1759 -0.760476
1.92465 2365.69 48.6384 1 1.71134e-012 4.02274e-006 8.86105e-055 1361.73 1.63484e-005 2.09217e-026 1.25014e-108 0.268847 3.75902e-056 761.558 5.66974e-041 1.06942e-181 160.278 0 0 0 0 0 2283.83 0 81.8614 81.8614 1.68306
1.92645 2329.28 48.2627 1 2.17953e-012 4.45235e-006 1.40311e-054 1397.58 1.95844e-005 2.5548e-026 5.24256e-108 0.189648 6.39611e-056 685.869 7.20887e-041 1.03047e-186 193.629 0 0 0 0 0 2277.26 0 52.0204 52.0204 1.07786
1.92824 2347.76 48.4537 1 2.77492e-012 4.92766e-006 2.22201e-054 1434.16 2.34502e-005 3.12004e-026 2.19588e-107 0.1328 1.08832e-055 614.015 9.1675e-041 8.3058e-192 231.898 0 0 0 0 0 2280.21 0 67.5547 67.5547 1.39421
1.93004 1963.98 44.3168 1 3.5319e-012 5.45354e-006 3.51938e-054 1471.49 2.80667e-005 3.81078e-026 9.18775e-107 0.0923041 1.85191e-055 546.38 1.16607e-040 5.58766e-197 275.319 0 0 0 0 0 2293.29 0 -329.306 329.306 -7.43072
1.93184 2847.71 53.3639 1 4.49404e-012 6.03537e-006 5.5751e-054 1509.58 3.3577e-005 4.65499e-026 3.84008e-106 0.0636791 3.15142e-055 483.252 1.4835e-040 3.13416e-202 324.015 0 0 0 0 0 2316.91 0 530.794 530.794 9.9467
1.93365 2714.34 52.0993 1 5.71653e-012 6.67907e-006 8.83294e-054 1548.43 4.01509e-005 5.68688e-026 1.60322e-105 0.0436021 5.36304e-055 424.814 1.88772e-040 1.46421e-207 377.972 0 0 0 0 0 2351.26 0 363.079 363.079 6.96898
1.93546 2024.18 44.9909 1 7.26916e-012 7.39111e-006 1.39959e-053 1588.04 4.79891e-005 6.94816e-026 6.68496e-105 0.0296312 9.12665e-055 371.16 2.40253e-040 5.69856e-213 437.008 0 0 0 0 0 2396.23 0 -372.057 372.057 -8.26961
1.93728 3006.44 54.831 1 9.24084e-012 8.17888e-006 2.2181e-053 1628.42 5.73323e-005 8.49034e-026 2.78469e-104 0.0199835 1.55329e-054 322.278 3.05843e-040 1.84095e-218 500.773 0 0 0 0 0 2451.5 0 554.946 554.946 10.121
1.93909 2802.41 52.9378 1 1.17433e-011 9.05022e-006 3.51564e-053 1669.59 6.84614e-005 1.03758e-025 1.15849e-103 0.0133748 2.64354e-054 278.103 3.89409e-040 4.94415e-224 568.695 0 0 0 0 0 2516.4 0 286.012 286.012 5.4028
1.94092 2547.8 50.4758 1 1.49188e-011 1.0014e-005 5.57299e-053 1711.53 8.17127e-005 1.26814e-025 4.81395e-103 0.00888297 4.49918e-054 238.485 4.9591e-040 1.10124e-229 640.009 0 0 0 0 0 2590.04 0 -42.2336 42.2336 -0.83671
1.94274 3016.95 54.9268 1 1.89468e-011 1.10801e-005 8.83555e-053 1754.27 9.7483e-005 1.55011e-025 1.99802e-102 0.0058542 7.65761e-054 203.228 6.31667e-040 2.0321e-235 713.732 0 0 0 0 0 2671.23 0 345.715 345.715 6.29411
1.94457 2486.17 49.8615 1 2.40545e-011 1.22593e-005 1.401e-052 1797.8 0.000116241 1.89498e-025 8.28277e-102 0.0038282 1.30336e-053 172.089 8.04751e-040 3.10318e-241 788.682 0 0 0 0 0 2758.57 0 -272.405 272.405 -5.46323
1.94641 2565.85 50.6542 1 3.05291e-011 1.35634e-005 2.22178e-052 1842.13 0.000138543 2.31685e-025 3.42946e-101 0.00248381 2.21844e-053 144.795 1.02547e-039 3.9173e-247 863.498 0 0 0 0 0 2850.42 0 -284.57 284.57 -5.61789
1.94824 3000.33 54.7753 1 3.87336e-011 1.50057e-005 3.5239e-052 1887.26 0.000165043 2.83294e-025 1.41821e-100 0.00159889 3.77605e-053 121.051 1.30699e-039 4.08326e-253 936.671 0 0 0 0 0 2944.98 0 55.3485 55.3485 1.01046
